file,sweep,set,factor,value,n_prc,n_tsk,n_frq,u_mand_factor,u_opt_factor,rho,xi,U_M,U_O,B,H,J,e_mand_fmax,e_full_fmax,e_mand_min,feasible,donate_ok,seed,redraws
u_mand_factor\set56\u_mand_factor_0.4.py,u_mand_factor,56,u_mand_factor,0.4,2,5,5,0.4,0.5,0.7,0.6,0.8,0.6,45.079999,40,10,36.800001,64.399999,17.120001,1,1,1056,0
u_mand_factor\set56\u_mand_factor_0.5.py,u_mand_factor,56,u_mand_factor,0.5,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.299998,40,10,45.999999,68.999998,21.399999,1,1,1056,0
u_mand_factor\set56\u_mand_factor_0.6.py,u_mand_factor,56,u_mand_factor,0.6,2,5,5,0.6,0.5,0.7,0.6,1.2,0.4,51.519999,40,10,55.199999,73.599999,25.679999,1,1,1056,0
u_mand_factor\set56\u_mand_factor_0.7.py,u_mand_factor,56,u_mand_factor,0.7,2,5,5,0.7,0.5,0.7,0.6,1.4,0.3,54.74,40,10,64.4,78.2,29.96,1,1,1056,0
u_mand_factor\set56\u_mand_factor_0.8.py,u_mand_factor,56,u_mand_factor,0.8,2,5,5,0.8,0.5,0.7,0.6,1.6,0.2,57.959999,40,10,73.599998,82.799999,34.239999,1,1,1056,0
u_mand_factor\set56\u_mand_factor_0.9.py,u_mand_factor,56,u_mand_factor,0.9,2,5,5,0.9,0.5,0.7,0.6,1.8,0.1,61.18,40,11,82.8,87.4,39.6,1,1,1056,2
u_mand_factor\set57\u_mand_factor_0.1.py,u_mand_factor,57,u_mand_factor,0.1,2,5,5,0.1,0.5,0.7,0.6,0.2,0.9,35.420003,40,15,9.200005,50.600005,4.280002,1,0,1057,0
u_mand_factor\set57\u_mand_factor_0.2.py,u_mand_factor,57,u_mand_factor,0.2,2,5,5,0.2,0.5,0.7,0.6,0.4,0.8,38.640006,40,15,18.4,55.200009,8.56,1,0,1057,0
u_mand_factor\set57\u_mand_factor_0.3.py,u_mand_factor,57,u_mand_factor,0.3,2,5,5,0.3,0.5,0.7,0.6,0.6,0.7,41.859997,40,15,27.6,59.799995,12.84,1,1,1057,0
u_mand_factor\set57\u_mand_factor_0.4.py,u_mand_factor,57,u_mand_factor,0.4,2,5,5,0.4,0.5,0.7,0.6,0.8,0.6,45.08,40,15,36.8,64.4,17.12,1,1,1057,0
u_mand_factor\set57\u_mand_factor_0.5.py,u_mand_factor,57,u_mand_factor,0.5,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.299998,40,15,46.0,68.999997,21.4,1,1,1057,0
u_mand_factor\set57\u_mand_factor_0.6.py,u_mand_factor,57,u_mand_factor,0.6,2,5,5,0.6,0.5,0.7,0.6,1.2,0.4,51.520001,40,15,55.2,73.600001,25.68,1,1,1057,0
u_mand_factor\set57\u_mand_factor_0.7.py,u_mand_factor,57,u_mand_factor,0.7,2,5,5,0.7,0.5,0.7,0.6,1.4,0.3,54.739999,40,15,64.4,78.199999,29.96,1,1,1057,0
u_mand_factor\set57\u_mand_factor_0.8.py,u_mand_factor,57,u_mand_factor,0.8,2,5,5,0.8,0.5,0.7,0.6,1.6,0.2,57.960001,40,15,73.6,82.800001,34.24,1,1,1057,0
u_mand_factor\set57\u_mand_factor_0.9.py,u_mand_factor,57,u_mand_factor,0.9,2,5,5,0.9,0.5,0.7,0.6,1.8,0.1,61.179994,40,15,82.8,87.399991,38.52,1,1,1057,0
u_mand_factor\set58\u_mand_factor_0.1.py,u_mand_factor,58,u_mand_factor,0.1,2,5,5,0.1,0.5,0.7,0.6,0.2,0.9,35.419995,40,15,9.199997,50.599993,4.279998,1,0,1058,0
u_mand_factor\set58\u_mand_factor_0.2.py,u_mand_factor,58,u_mand_factor,0.2,2,5,5,0.2,0.5,0.7,0.6,0.4,0.8,38.639998,40,15,18.4,55.199997,8.56,1,0,1058,0
u_mand_factor\set58\u_mand_factor_0.3.py,u_mand_factor,58,u_mand_factor,0.3,2,5,5,0.3,0.5,0.7,0.6,0.6,0.7,41.859996,40,15,27.599997,59.799994,12.839998,1,1,1058,0
u_mand_factor\set58\u_mand_factor_0.4.py,u_mand_factor,58,u_mand_factor,0.4,2,5,5,0.4,0.5,0.7,0.6,0.8,0.6,45.080002,40,15,36.800005,64.400003,17.120002,1,1,1058,0
u_mand_factor\set58\u_mand_factor_0.5.py,u_mand_factor,58,u_mand_factor,0.5,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.3,40,15,46.000001,69.0,21.400001,1,1,1058,0
u_mand_factor\set58\u_mand_factor_0.6.py,u_mand_factor,58,u_mand_factor,0.6,2,5,5,0.6,0.5,0.7,0.6,1.2,0.4,51.520004,40,15,55.199999,73.600006,25.679999,1,1,1058,0
u_mand_factor\set58\u_mand_factor_0.7.py,u_mand_factor,58,u_mand_factor,0.7,2,5,5,0.7,0.5,0.7,0.6,1.4,0.3,54.74,40,15,64.400001,78.2,29.960001,1,1,1058,0
u_mand_factor\set58\u_mand_factor_0.8.py,u_mand_factor,58,u_mand_factor,0.8,2,5,5,0.8,0.5,0.7,0.6,1.6,0.2,57.959995,40,15,73.599998,82.799993,34.239999,1,1,1058,0
u_mand_factor\set58\u_mand_factor_0.9.py,u_mand_factor,58,u_mand_factor,0.9,2,5,5,0.9,0.5,0.7,0.6,1.8,0.1,61.179999,40,12,82.799999,87.399999,39.599999,1,1,1058,1
u_mand_factor\set59\u_mand_factor_0.1.py,u_mand_factor,59,u_mand_factor,0.1,2,5,5,0.1,0.5,0.7,0.6,0.2,0.9,35.419996,40,10,9.199997,50.599994,4.286665,1,0,1059,0
u_mand_factor\set59\u_mand_factor_0.2.py,u_mand_factor,59,u_mand_factor,0.2,2,5,5,0.2,0.5,0.7,0.6,0.4,0.8,38.640003,40,10,18.400002,55.200005,8.573334,1,0,1059,0
u_mand_factor\set59\u_mand_factor_0.3.py,u_mand_factor,59,u_mand_factor,0.3,2,5,5,0.3,0.5,0.7,0.6,0.6,0.7,41.859999,40,10,27.600001,59.799999,12.860001,1,1,1059,0
u_mand_factor\set59\u_mand_factor_0.4.py,u_mand_factor,59,u_mand_factor,0.4,2,5,5,0.4,0.5,0.7,0.6,0.8,0.6,45.08,40,10,36.8,64.4,17.146667,1,1,1059,0
u_mand_factor\set59\u_mand_factor_0.5.py,u_mand_factor,59,u_mand_factor,0.5,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.299999,40,10,45.999999,68.999999,21.433333,1,1,1059,0
u_mand_factor\set59\u_mand_factor_0.6.py,u_mand_factor,59,u_mand_factor,0.6,2,5,5,0.6,0.5,0.7,0.6,1.2,0.4,51.519998,40,10,55.200001,73.599997,25.720001,1,1,1059,0
u_mand_factor\set59\u_mand_factor_0.7.py,u_mand_factor,59,u_mand_factor,0.7,2,5,5,0.7,0.5,0.7,0.6,1.4,0.3,54.739999,40,10,64.4,78.199999,30.006667,1,1,1059,0
u_mand_factor\set59\u_mand_factor_0.8.py,u_mand_factor,59,u_mand_factor,0.8,2,5,5,0.8,0.5,0.7,0.6,1.6,0.2,57.960002,40,10,73.6,82.800002,34.293333,1,1,1059,0
u_mand_factor\set59\u_mand_factor_0.9.py,u_mand_factor,59,u_mand_factor,0.9,2,5,5,0.9,0.5,0.7,0.6,1.8,0.1,61.179999,40,10,82.799998,87.399999,38.579999,1,1,1059,0
u_mand_factor\set60\u_mand_factor_0.1.py,u_mand_factor,60,u_mand_factor,0.1,2,5,5,0.1,0.5,0.7,0.6,0.2,0.9,35.419995,40,15,9.199999,50.599993,4.286666,1,0,1060,0
u_mand_factor\set60\u_mand_factor_0.2.py,u_mand_factor,60,u_mand_factor,0.2,2,5,5,0.2,0.5,0.7,0.6,0.4,0.8,38.640004,40,15,18.400003,55.200006,8.573335,1,0,1060,0
u_mand_factor\set60\u_mand_factor_0.3.py,u_mand_factor,60,u_mand_factor,0.3,2,5,5,0.3,0.5,0.7,0.6,0.6,0.7,41.859999,40,15,27.600002,59.799999,12.860001,1,1,1060,0
u_mand_factor\set60\u_mand_factor_0.4.py,u_mand_factor,60,u_mand_factor,0.4,2,5,5,0.4,0.5,0.7,0.6,0.8,0.6,45.080002,40,15,36.8,64.400003,17.146667,1,1,1060,0
u_mand_factor\set60\u_mand_factor_0.5.py,u_mand_factor,60,u_mand_factor,0.5,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.299997,40,15,45.999999,68.999995,21.433333,1,1,1060,0
u_mand_factor\set60\u_mand_factor_0.6.py,u_mand_factor,60,u_mand_factor,0.6,2,5,5,0.6,0.5,0.7,0.6,1.2,0.4,51.519998,40,15,55.200001,73.599997,25.720001,1,1,1060,0
u_mand_factor\set60\u_mand_factor_0.7.py,u_mand_factor,60,u_mand_factor,0.7,2,5,5,0.7,0.5,0.7,0.6,1.4,0.3,54.739998,40,15,64.399995,78.199997,30.006665,1,1,1060,0
u_mand_factor\set60\u_mand_factor_0.8.py,u_mand_factor,60,u_mand_factor,0.8,2,5,5,0.8,0.5,0.7,0.6,1.6,0.2,57.96,40,15,73.6,82.8,34.293333,1,1,1060,0
u_mand_factor\set60\u_mand_factor_0.9.py,u_mand_factor,60,u_mand_factor,0.9,2,5,5,0.9,0.5,0.7,0.6,1.8,0.1,61.180004,40,15,82.800003,87.400006,38.580002,1,1,1060,0
u_mand_factor\set61\u_mand_factor_0.1.py,u_mand_factor,61,u_mand_factor,0.1,2,5,5,0.1,0.5,0.7,0.6,0.2,0.9,35.419995,40,12,9.199998,50.599993,4.279999,1,0,1061,0
u_mand_factor\set61\u_mand_factor_0.2.py,u_mand_factor,61,u_mand_factor,0.2,2,5,5,0.2,0.5,0.7,0.6,0.4,0.8,38.640001,40,12,18.400002,55.200001,8.560001,1,0,1061,0
u_mand_factor\set61\u_mand_factor_0.3.py,u_mand_factor,61,u_mand_factor,0.3,2,5,5,0.3,0.5,0.7,0.6,0.6,0.7,41.859998,40,12,27.6,59.799998,12.84,1,1,1061,0
u_mand_factor\set61\u_mand_factor_0.4.py,u_mand_factor,61,u_mand_factor,0.4,2,5,5,0.4,0.5,0.7,0.6,0.8,0.6,45.080001,40,12,36.799999,64.400001,17.119999,1,1,1061,0
u_mand_factor\set61\u_mand_factor_0.5.py,u_mand_factor,61,u_mand_factor,0.5,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.299999,40,12,45.999999,68.999999,21.399999,1,1,1061,0
u_mand_factor\set61\u_mand_factor_0.6.py,u_mand_factor,61,u_mand_factor,0.6,2,5,5,0.6,0.5,0.7,0.6,1.2,0.4,51.519998,40,12,55.2,73.599998,25.68,1,1,1061,0
u_mand_factor\set61\u_mand_factor_0.7.py,u_mand_factor,61,u_mand_factor,0.7,2,5,5,0.7,0.5,0.7,0.6,1.4,0.3,54.739999,40,12,64.399999,78.199999,29.959999,1,1,1061,0
u_mand_factor\set61\u_mand_factor_0.8.py,u_mand_factor,61,u_mand_factor,0.8,2,5,5,0.8,0.5,0.7,0.6,1.6,0.2,57.959999,40,12,73.599999,82.799999,34.239999,1,1,1061,0
u_mand_factor\set61\u_mand_factor_0.9.py,u_mand_factor,61,u_mand_factor,0.9,2,5,5,0.9,0.5,0.7,0.6,1.8,0.1,61.180003,40,12,82.800003,87.400005,38.520002,1,1,1061,0
u_mand_factor\set62\u_mand_factor_0.1.py,u_mand_factor,62,u_mand_factor,0.1,2,5,5,0.1,0.5,0.7,0.6,0.2,0.9,35.42,40,10,9.199999,50.6,4.286666,1,0,1062,0
u_mand_factor\set62\u_mand_factor_0.2.py,u_mand_factor,62,u_mand_factor,0.2,2,5,5,0.2,0.5,0.7,0.6,0.4,0.8,38.639998,40,10,18.399999,55.199998,8.573333,1,1,1062,0
u_mand_factor\set62\u_mand_factor_0.3.py,u_mand_factor,62,u_mand_factor,0.3,2,5,5,0.3,0.5,0.7,0.6,0.6,0.7,41.859999,40,10,27.599998,59.799999,12.859999,1,1,1062,0
u_mand_factor\set62\u_mand_factor_0.4.py,u_mand_factor,62,u_mand_factor,0.4,2,5,5,0.4,0.5,0.7,0.6,0.8,0.6,45.079999,40,10,36.799998,64.399999,17.146666,1,1,1062,0
u_mand_factor\set62\u_mand_factor_0.5.py,u_mand_factor,62,u_mand_factor,0.5,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.300001,40,10,46.000003,69.000001,21.433335,1,1,1062,0
u_mand_factor\set62\u_mand_factor_0.6.py,u_mand_factor,62,u_mand_factor,0.6,2,5,5,0.6,0.5,0.7,0.6,1.2,0.4,51.520002,40,10,55.200001,73.600003,25.720001,1,1,1062,0
u_mand_factor\set62\u_mand_factor_0.7.py,u_mand_factor,62,u_mand_factor,0.7,2,5,5,0.7,0.5,0.7,0.6,1.4,0.3,54.74,40,10,64.399999,78.2,30.006666,1,1,1062,0
u_mand_factor\set62\u_mand_factor_0.8.py,u_mand_factor,62,u_mand_factor,0.8,2,5,5,0.8,0.5,0.7,0.6,1.6,0.2,57.959998,40,10,73.600001,82.799998,34.293334,1,1,1062,0
u_mand_factor\set62\u_mand_factor_0.9.py,u_mand_factor,62,u_mand_factor,0.9,2,5,5,0.9,0.5,0.7,0.6,1.8,0.1,61.179999,40,10,82.800001,87.399999,38.580001,1,1,1062,0
u_mand_factor\set63\u_mand_factor_0.1.py,u_mand_factor,63,u_mand_factor,0.1,2,5,5,0.1,0.5,0.7,0.6,0.2,0.9,35.419998,40,10,9.199998,50.599997,4.279999,1,0,1063,0
u_mand_factor\set63\u_mand_factor_0.2.py,u_mand_factor,63,u_mand_factor,0.2,2,5,5,0.2,0.5,0.7,0.6,0.4,0.8,38.640001,40,10,18.400001,55.200001,8.560001,1,0,1063,0
u_mand_factor\set63\u_mand_factor_0.3.py,u_mand_factor,63,u_mand_factor,0.3,2,5,5,0.3,0.5,0.7,0.6,0.6,0.7,41.859999,40,10,27.599998,59.799999,12.839999,1,1,1063,0
u_mand_factor\set63\u_mand_factor_0.4.py,u_mand_factor,63,u_mand_factor,0.4,2,5,5,0.4,0.5,0.7,0.6,0.8,0.6,45.079998,40,10,36.8,64.399998,17.12,1,1,1063,0
u_mand_factor\set63\u_mand_factor_0.5.py,u_mand_factor,63,u_mand_factor,0.5,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.300002,40,10,46.000001,69.000002,21.400001,1,1,1063,0
u_mand_factor\set63\u_mand_factor_0.6.py,u_mand_factor,63,u_mand_factor,0.6,2,5,5,0.6,0.5,0.7,0.6,1.2,0.4,51.519997,40,10,55.199997,73.599995,25.679998,1,1,1063,0
u_mand_factor\set63\u_mand_factor_0.7.py,u_mand_factor,63,u_mand_factor,0.7,2,5,5,0.7,0.5,0.7,0.6,1.4,0.3,54.740002,40,10,64.400001,78.200002,29.960001,1,1,1063,0
u_mand_factor\set63\u_mand_factor_0.8.py,u_mand_factor,63,u_mand_factor,0.8,2,5,5,0.8,0.5,0.7,0.6,1.6,0.2,57.96,40,10,73.6,82.8,34.24,1,1,1063,0
u_mand_factor\set63\u_mand_factor_0.9.py,u_mand_factor,63,u_mand_factor,0.9,2,5,5,0.9,0.5,0.7,0.6,1.8,0.1,61.179999,40,10,82.800001,87.399999,41.416364,1,1,1063,1
u_mand_factor\set64\u_mand_factor_0.1.py,u_mand_factor,64,u_mand_factor,0.1,2,5,5,0.1,0.5,0.7,0.6,0.2,0.9,35.419997,40,13,9.199998,50.599995,4.286666,1,0,1064,0
u_mand_factor\set64\u_mand_factor_0.2.py,u_mand_factor,64,u_mand_factor,0.2,2,5,5,0.2,0.5,0.7,0.6,0.4,0.8,38.640002,40,13,18.400005,55.200002,8.573335,1,1,1064,0
u_mand_factor\set64\u_mand_factor_0.3.py,u_mand_factor,64,u_mand_factor,0.3,2,5,5,0.3,0.5,0.7,0.6,0.6,0.7,41.860003,40,13,27.600002,59.800005,12.860001,1,1,1064,0
u_mand_factor\set64\u_mand_factor_0.4.py,u_mand_factor,64,u_mand_factor,0.4,2,5,5,0.4,0.5,0.7,0.6,0.8,0.6,45.079995,40,13,36.799998,64.399993,17.146666,1,1,1064,0
u_mand_factor\set64\u_mand_factor_0.5.py,u_mand_factor,64,u_mand_factor,0.5,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.299998,40,13,46.0,68.999998,21.433333,1,1,1064,0
u_mand_factor\set64\u_mand_factor_0.6.py,u_mand_factor,64,u_mand_factor,0.6,2,5,5,0.6,0.5,0.7,0.6,1.2,0.4,51.520002,40,13,55.2,73.600002,25.72,1,1,1064,0
u_mand_factor\set64\u_mand_factor_0.7.py,u_mand_factor,64,u_mand_factor,0.7,2,5,5,0.7,0.5,0.7,0.6,1.4,0.3,54.740001,40,13,64.4,78.200001,30.006667,1,1,1064,0
u_mand_factor\set64\u_mand_factor_0.8.py,u_mand_factor,64,u_mand_factor,0.8,2,5,5,0.8,0.5,0.7,0.6,1.6,0.2,57.959998,40,13,73.599999,82.799998,34.293333,1,1,1064,0
u_mand_factor\set64\u_mand_factor_0.9.py,u_mand_factor,64,u_mand_factor,0.9,2,5,5,0.9,0.5,0.7,0.6,1.8,0.1,61.179998,40,13,82.799998,87.399998,38.579999,1,1,1064,0
u_mand_factor\set65\u_mand_factor_0.1.py,u_mand_factor,65,u_mand_factor,0.1,2,5,5,0.1,0.5,0.7,0.6,0.2,0.9,35.419996,40,13,9.199995,50.599994,4.286665,1,0,1065,0
u_mand_factor\set65\u_mand_factor_0.2.py,u_mand_factor,65,u_mand_factor,0.2,2,5,5,0.2,0.5,0.7,0.6,0.4,0.8,38.640001,40,13,18.400002,55.200001,8.573334,1,0,1065,0
u_mand_factor\set65\u_mand_factor_0.3.py,u_mand_factor,65,u_mand_factor,0.3,2,5,5,0.3,0.5,0.7,0.6,0.6,0.7,41.859998,40,13,27.599999,59.799997,12.859999,1,1,1065,0
u_mand_factor\set65\u_mand_factor_0.4.py,u_mand_factor,65,u_mand_factor,0.4,2,5,5,0.4,0.5,0.7,0.6,0.8,0.6,45.079998,40,13,36.799999,64.399997,17.146666,1,1,1065,0
u_mand_factor\set65\u_mand_factor_0.5.py,u_mand_factor,65,u_mand_factor,0.5,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.299999,40,13,45.999997,68.999999,21.433332,1,1,1065,0
u_mand_factor\set65\u_mand_factor_0.6.py,u_mand_factor,65,u_mand_factor,0.6,2,5,5,0.6,0.5,0.7,0.6,1.2,0.4,51.519998,40,13,55.200001,73.599998,25.720001,1,1,1065,0
u_mand_factor\set65\u_mand_factor_0.7.py,u_mand_factor,65,u_mand_factor,0.7,2,5,5,0.7,0.5,0.7,0.6,1.4,0.3,54.739998,40,13,64.400001,78.199998,30.006667,1,1,1065,0
u_mand_factor\set65\u_mand_factor_0.8.py,u_mand_factor,65,u_mand_factor,0.8,2,5,5,0.8,0.5,0.7,0.6,1.6,0.2,57.960001,40,13,73.6,82.800001,34.293333,1,1,1065,0
u_mand_factor\set65\u_mand_factor_0.9.py,u_mand_factor,65,u_mand_factor,0.9,2,5,5,0.9,0.5,0.7,0.6,1.8,0.1,61.180001,40,10,82.8,87.400001,39.6,1,1,1065,1
u_mand_factor\set66\u_mand_factor_0.1.py,u_mand_factor,66,u_mand_factor,0.1,2,5,5,0.1,0.5,0.7,0.6,0.2,0.9,35.420001,40,9,9.199999,50.600001,5.226153,1,0,1066,0
u_mand_factor\set66\u_mand_factor_0.2.py,u_mand_factor,66,u_mand_factor,0.2,2,5,5,0.2,0.5,0.7,0.6,0.4,0.8,38.64,40,9,18.4,55.2,10.452308,1,0,1066,0
u_mand_factor\set66\u_mand_factor_0.3.py,u_mand_factor,66,u_mand_factor,0.3,2,5,5,0.3,0.5,0.7,0.6,0.6,0.7,41.86,40,9,27.599999,59.8,15.678461,1,1,1066,0
u_mand_factor\set66\u_mand_factor_0.4.py,u_mand_factor,66,u_mand_factor,0.4,2,5,5,0.4,0.5,0.7,0.6,0.8,0.6,45.080002,40,9,36.8,64.400002,20.904615,1,1,1066,0
u_mand_factor\set66\u_mand_factor_0.5.py,u_mand_factor,66,u_mand_factor,0.5,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.299998,40,9,45.999999,68.999998,26.130769,1,1,1066,0
u_mand_factor\set66\u_mand_factor_0.6.py,u_mand_factor,66,u_mand_factor,0.6,2,5,5,0.6,0.5,0.7,0.6,1.2,0.4,51.520002,40,9,55.2,73.600002,31.356923,1,1,1066,0
u_mand_factor\set66\u_mand_factor_0.7.py,u_mand_factor,66,u_mand_factor,0.7,2,5,5,0.7,0.5,0.7,0.6,1.4,0.3,54.740002,40,9,64.400001,78.200002,36.583078,1,1,1066,0
u_mand_factor\set66\u_mand_factor_0.8.py,u_mand_factor,66,u_mand_factor,0.8,2,5,5,0.8,0.5,0.7,0.6,1.6,0.2,57.959999,40,9,73.6,82.799999,41.809231,1,1,1066,0
u_mand_factor\set66\u_mand_factor_0.9.py,u_mand_factor,66,u_mand_factor,0.9,2,5,5,0.9,0.5,0.7,0.6,1.8,0.1,61.179999,40,9,82.800001,87.399999,38.520001,1,1,1066,3
u_mand_factor\set67\u_mand_factor_0.1.py,u_mand_factor,67,u_mand_factor,0.1,2,5,5,0.1,0.5,0.7,0.6,0.2,0.9,35.42,40,11,9.200001,50.6,4.280001,1,0,1067,0
u_mand_factor\set67\u_mand_factor_0.2.py,u_mand_factor,67,u_mand_factor,0.2,2,5,5,0.2,0.5,0.7,0.6,0.4,0.8,38.640001,40,11,18.4,55.200001,8.56,1,0,1067,0
u_mand_factor\set67\u_mand_factor_0.3.py,u_mand_factor,67,u_mand_factor,0.3,2,5,5,0.3,0.5,0.7,0.6,0.6,0.7,41.860002,40,11,27.600001,59.800003,12.840001,1,1,1067,0
u_mand_factor\set67\u_mand_factor_0.4.py,u_mand_factor,67,u_mand_factor,0.4,2,5,5,0.4,0.5,0.7,0.6,0.8,0.6,45.079998,40,11,36.799999,64.399998,17.119999,1,1,1067,0
u_mand_factor\set67\u_mand_factor_0.5.py,u_mand_factor,67,u_mand_factor,0.5,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.299998,40,11,45.999998,68.999998,21.399999,1,1,1067,0
u_mand_factor\set67\u_mand_factor_0.6.py,u_mand_factor,67,u_mand_factor,0.6,2,5,5,0.6,0.5,0.7,0.6,1.2,0.4,51.520002,40,11,55.200002,73.600002,25.680001,1,1,1067,0
u_mand_factor\set67\u_mand_factor_0.7.py,u_mand_factor,67,u_mand_factor,0.7,2,5,5,0.7,0.5,0.7,0.6,1.4,0.3,54.740001,40,11,64.4,78.200001,29.96,1,1,1067,0
u_mand_factor\set67\u_mand_factor_0.8.py,u_mand_factor,67,u_mand_factor,0.8,2,5,5,0.8,0.5,0.7,0.6,1.6,0.2,57.959999,40,11,73.6,82.799999,34.24,1,1,1067,0
u_mand_factor\set67\u_mand_factor_0.9.py,u_mand_factor,67,u_mand_factor,0.9,2,5,5,0.9,0.5,0.7,0.6,1.8,0.1,61.180004,40,11,82.800003,87.400006,39.600002,1,1,1067,3
u_mand_factor\set68\u_mand_factor_0.1.py,u_mand_factor,68,u_mand_factor,0.1,2,5,5,0.1,0.5,0.7,0.6,0.2,0.9,35.419999,40,10,9.199999,50.599999,4.286666,1,0,1068,0
u_mand_factor\set68\u_mand_factor_0.2.py,u_mand_factor,68,u_mand_factor,0.2,2,5,5,0.2,0.5,0.7,0.6,0.4,0.8,38.639997,40,10,18.4,55.199995,8.573333,1,0,1068,0
u_mand_factor\set68\u_mand_factor_0.3.py,u_mand_factor,68,u_mand_factor,0.3,2,5,5,0.3,0.5,0.7,0.6,0.6,0.7,41.859999,40,10,27.599999,59.799999,12.859999,1,1,1068,0
u_mand_factor\set68\u_mand_factor_0.4.py,u_mand_factor,68,u_mand_factor,0.4,2,5,5,0.4,0.5,0.7,0.6,0.8,0.6,45.080001,40,10,36.8,64.400001,17.146667,1,1,1068,0
u_mand_factor\set68\u_mand_factor_0.5.py,u_mand_factor,68,u_mand_factor,0.5,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.3,40,10,45.999999,69.0,21.433333,1,1,1068,0
u_mand_factor\set68\u_mand_factor_0.6.py,u_mand_factor,68,u_mand_factor,0.6,2,5,5,0.6,0.5,0.7,0.6,1.2,0.4,51.519998,40,10,55.200001,73.599997,25.720001,1,1,1068,0
u_mand_factor\set68\u_mand_factor_0.7.py,u_mand_factor,68,u_mand_factor,0.7,2,5,5,0.7,0.5,0.7,0.6,1.4,0.3,54.739999,40,10,64.399999,78.199999,30.006666,1,1,1068,0
u_mand_factor\set68\u_mand_factor_0.8.py,u_mand_factor,68,u_mand_factor,0.8,2,5,5,0.8,0.5,0.7,0.6,1.6,0.2,57.96,40,10,73.599999,82.8,34.293333,1,1,1068,0
u_mand_factor\set68\u_mand_factor_0.9.py,u_mand_factor,68,u_mand_factor,0.9,2,5,5,0.9,0.5,0.7,0.6,1.8,0.1,61.179998,40,10,82.799998,87.399998,38.579999,1,1,1068,0
u_mand_factor\set69\u_mand_factor_0.1.py,u_mand_factor,69,u_mand_factor,0.1,2,5,5,0.1,0.5,0.7,0.6,0.2,0.9,35.420002,40,15,9.2,50.600002,4.28,1,0,1069,0
u_mand_factor\set69\u_mand_factor_0.2.py,u_mand_factor,69,u_mand_factor,0.2,2,5,5,0.2,0.5,0.7,0.6,0.4,0.8,38.64,40,15,18.400002,55.2,8.560001,1,0,1069,0
u_mand_factor\set69\u_mand_factor_0.3.py,u_mand_factor,69,u_mand_factor,0.3,2,5,5,0.3,0.5,0.7,0.6,0.6,0.7,41.860002,40,15,27.599999,59.800002,12.839999,1,1,1069,0
u_mand_factor\set69\u_mand_factor_0.4.py,u_mand_factor,69,u_mand_factor,0.4,2,5,5,0.4,0.5,0.7,0.6,0.8,0.6,45.079997,40,15,36.799997,64.399995,17.119998,1,1,1069,0
u_mand_factor\set69\u_mand_factor_0.5.py,u_mand_factor,69,u_mand_factor,0.5,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.300004,40,15,46.000001,69.000006,21.400001,1,1,1069,0
u_mand_factor\set69\u_mand_factor_0.6.py,u_mand_factor,69,u_mand_factor,0.6,2,5,5,0.6,0.5,0.7,0.6,1.2,0.4,51.520005,40,15,55.200003,73.600007,25.680002,1,1,1069,0
u_mand_factor\set69\u_mand_factor_0.7.py,u_mand_factor,69,u_mand_factor,0.7,2,5,5,0.7,0.5,0.7,0.6,1.4,0.3,54.74,40,15,64.4,78.2,29.96,1,1,1069,0
u_mand_factor\set69\u_mand_factor_0.8.py,u_mand_factor,69,u_mand_factor,0.8,2,5,5,0.8,0.5,0.7,0.6,1.6,0.2,57.960005,40,15,73.600002,82.800007,34.240001,1,1,1069,0
u_mand_factor\set69\u_mand_factor_0.9.py,u_mand_factor,69,u_mand_factor,0.9,2,5,5,0.9,0.5,0.7,0.6,1.8,0.1,61.179997,40,15,82.799998,87.399995,38.519999,1,1,1069,0
u_mand_factor\set70\u_mand_factor_0.1.py,u_mand_factor,70,u_mand_factor,0.1,2,5,5,0.1,0.5,0.7,0.6,0.2,0.9,35.420002,40,15,9.2,50.600002,4.408571,1,0,1070,0
u_mand_factor\set70\u_mand_factor_0.2.py,u_mand_factor,70,u_mand_factor,0.2,2,5,5,0.2,0.5,0.7,0.6,0.4,0.8,38.640002,40,15,18.400001,55.200002,8.817143,1,0,1070,0
u_mand_factor\set70\u_mand_factor_0.3.py,u_mand_factor,70,u_mand_factor,0.3,2,5,5,0.3,0.5,0.7,0.6,0.6,0.7,41.860001,40,15,27.600001,59.800001,13.225715,1,1,1070,0
u_mand_factor\set70\u_mand_factor_0.4.py,u_mand_factor,70,u_mand_factor,0.4,2,5,5,0.4,0.5,0.7,0.6,0.8,0.6,45.080004,40,15,36.799997,64.400006,17.634284,1,1,1070,0
